collegeId,collegeName,type,accreditation,rankingTier,state,district,region,address,website,rating,latitude,longitude,searchKeywords
UGC-779-187,National law School of India University,State University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,"Nagarbhavi, BengaluruBangalore - 560 072. 560072",,3.9,0,0,University|Degree|Higher Education
UGC-780-769,National Law University,State University,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"NH-65, Nagour Road MandoreJodhpur 342304",,4.4,0,0,University|Degree|Higher Education
UGC-781-429,National Law University,State University,UGC 2(f) & 12(B),Unranked,Delhi,,India,"Sector-14, Dwarka 110078",,4.6,0,0,University|Degree|Higher Education
UGC-782-817,National Law University,State University,UGC 2(f) & 12(B),Unranked,Odisha,,India,"Kathajodi Campus, Sec – 13, Cuttack 753015",,4,0,0,University|Degree|Higher Education
UGC-783-394,National Law University and Judicial Academy,State University,UGC 2(f) & 12(B),Unranked,Assam,,India,"Hajo Road, Amingaon, Kamrup (Rural), AssamBholanath Mandir Parh, UlubariGuwahati 781031",,4,0,0,University|Degree|Higher Education
UGC-784-612,National Law University Tripura,State University,UGC 2(f),Unranked,Tripura,,India,"Narsingarh,Tripura 799 009",,4,0,0,University|Degree|Higher Education
UGC-785-583,National Sanskrit University( previously Rashtriya Sanskrit Vidyapeeth),Central University,UGC 2(f) & 12(B),Unranked,Andhra Pradesh,,India,"Near Balaji Colony, Tirupati 517507",,3.9,0,0,University|Degree|Higher Education
UGC-786-694,National Sports University,Central University,UGC 2(f) & 12(B),Unranked,Manipur,,India,"2nd floor, Olympic Bhawan,Khuman Lampak Sports Complex,Imphal 795001",,4.1,0,0,University|Degree|Higher Education
UGC-787-929,National University of Advanced Legal Studies (NUALS),State University,UGC 2(f) & 12(B),Unranked,Kerala,,India,"HMT Colony P.O., Kalamassery, KochiKochi-682017, Kerala 683503",,4.7,0,0,University|Degree|Higher Education
UGC-788-43,National University of Study & Research in Law,State University,UGC 2(f) & 12(B),Unranked,Jharkhand,,India,"P.O. Bukru, Kanke Pithoria Road, Kanke - Nagari, Kanke, BIT Mesra,Ranchi 834006",,4.4,0,0,University|Degree|Higher Education
UGC-789-481,Nava Nalanda Mahavihara,Deemed,UGC Section-III,Unranked,Bihar,,India,"Bhikshu Jagdish Kashyap Marg, Nalanda 803111",,4.1,0,0,University|Degree|Higher Education
UGC-790-584,Navrachana University,Private,UGC 2(f),Unranked,Gujarat,,India,"Vasna Bhayli Road, Vadodara -391 410 Gujarat, IndiaVadodaraGujarat 391410",,4.4,0,0,University|Degree|Higher Education
UGC-791-801,Navsari Agriculture University,State University,UGC 2(f),Unranked,Gujarat,,India,"Navsari Agricultural University, Eru Char Rasta, Dandi Road, Navsari – 396 450 (Gujarat) INDIA 396450",,4,0,0,University|Degree|Higher Education
UGC-792-86,Nayanta University,Private,UGC 2(f),Unranked,Maharashtra,,India,"Interim Campus, at Survey No. 58 and 59/4, Paud Road, Bavdhan, Khurd, Pune 411021",,4.4,0,0,University|Degree|Higher Education
UGC-793-918,Nehru Gram Bharati,Deemed,UGC Section-III,Unranked,Uttar Pradesh,,India,"Kotwa-Jamunipur, Dubawal, Prayagraj 221505",,4.6,0,0,University|Degree|Higher Education
UGC-794-686,Netaji Subhas Open University,State University,UGC 2(f) & 12(B),Unranked,West Bengal,,India,"DD-26, Salt Lake, Sector-1, Kolkata 700064",,4.3,0,0,University|Degree|Higher Education
UGC-795-312,Netaji Subhas University,Private,UGC 2(f),Unranked,Jharkhand,,India,"Pokhari, PO-Bhilai Pahari,PS-MGM, Dist- East Singhbhum,Jamshedpur 831012",,4.4,0,0,University|Degree|Higher Education
UGC-796-247,Netaji Subhas University of Technology,State University,UGC 2(f) & 12(B),Unranked,Delhi,,India,"Sector 3, Dwarka 110078",,4.1,0,0,University|Degree|Higher Education
UGC-797-970,Netaji Subhash Chandra Bose Institute of Higher Learning,Deemed,UGC Section-III,Unranked,Andaman and Nicobar Islands,,India,"Rajiv Gandhi Nagar, Port Blair, Andaman and Nicobar Islands 744104",,4.5,0,0,University|Degree|Higher Education
UGC-798-581,NICMAR University,Private,UGC 2(f),Unranked,Maharashtra,,India,"Building NO./Plot NO. 25/1NIA Post Office, BalewadiTaluka Haveli, District Pune 411045",,4.2,0,0,University|Degree|Higher Education
UGC-799-508,NICMAR University of Construction Studies,Private,UGC 2(f),Unranked,Telangana,,India,"Survey No. 371-384, 389 and 390 of Jaggamguda Shamirpet, P.O. - Aliabad, Medchal-Malkajgiri District, Hyderabad 500101",,4.6,0,0,University|Degree|Higher Education
UGC-800-814,NIILM University,Private,UGC 2(f),Unranked,Haryana,,India,"NH-65 AMBALA ROAD,KAITHALAmbala Road, Kaithal 136027",,4.7,0,0,University|Degree|Higher Education
UGC-801-956,NIIT University,Private,UGC 2(f),Unranked,Rajasthan,,India,"NH-08, DELHI-JAIPUR HIGHWAY, NEEMRANA DIST. ALWAR RAJASTHANNeemrana,Distt. Alwar 301705",,3.9,0,0,University|Degree|Higher Education
UGC-802-449,Nilamber-Pitamber University,State University,UGC 2(f),Unranked,Jharkhand,,India,"Madininager, Palamu-822101Jharkhand",,4,0,0,University|Degree|Higher Education
UGC-803-836,NIMS University,Private,UGC 2(f),Unranked,Rajasthan,,India,"NH-11 C, Jaipur- Delhi Highway, Jaipur, Rajasthan(NH-11C), Jaipur 303121",,4.6,0,0,University|Degree|Higher Education
UGC-804-401,Nirma University,Private,UGC 2(f),Unranked,Gujarat,,India,"Nirma University, S. G. Highway, Ahmedabad, GujaratVillage - ChharodiAhmedabad 382481",,4.6,0,0,University|Degree|Higher Education
UGC-805-374,Nirwan University,Private,UGC 2(f),Unranked,Rajasthan,,India,"NH-21, Village Jhar,Near Bassi, Main Agra Road,Jaipur 303705",,3.9,0,0,University|Degree|Higher Education
UGC-806-932,NIST University,Private,UGC 2(f),Unranked,Odisha,,India,"Institute Park, Pallur Hills, Distt.- Ganjam 761008",,4.5,0,0,University|Degree|Higher Education
UGC-807-658,NITTE,Deemed,UGC Section-III & 12(B),Unranked,Karnataka,,India,"University Enclave, Deralakatte, Mangalore Off Campus: Govindapura, Gollahalli, Yelahanka, Bengaluru 575018",,4.6,0,0,University|Degree|Higher Education
UGC-808-968,Nizam's Institute of Medical Sciences,State University,UGC 2(f),Unranked,Telangana,,India,"Punjagutta, Hyderabad 500082",,3.8,0,0,University|Degree|Higher Education
UGC-809-81,NMV University,Private,UGC 2(f),Unranked,Tamil Nadu,,India,"Muthuramalingapuram VillageAruppukottai Taluk, Virudhunagar 626105",,4.7,0,0,University|Degree|Higher Education
UGC-810-238,Noble University,Private,UGC 2(f),Unranked,Gujarat,,India,"Noble Group of Institutions, Parth Vatika, Bhesan Road, Ta. & Distt., Junagadh 362310",,4.4,0,0,University|Degree|Higher Education
UGC-811-986,Noida International University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Plot 1, Sector-17 A, Greater Noida,Gautam Budh Nagar 203201",,4.2,0,0,University|Degree|Higher Education
UGC-812-820,Noorul Islam Centre for Higher Education,Deemed,UGC Section-III,Unranked,Tamil Nadu,,India,"Kumaracoil, Kanyakumari District, 629180",,4,0,0,University|Degree|Higher Education
UGC-813-777,North East Adventist University,Private,UGC 2(f),Unranked,Meghalaya,,India,"Khliehtyrshi, P.O. Thadlaskein, West Jaintia Hills District 793151",,4.8,0,0,University|Degree|Higher Education
UGC-814-447,North East Christian University,Private,UGC 2(f),Unranked,Nagaland,,India,"Anchor Complex, East BlockBurma Camp, Post Box-109Dimapur 797112",,4,0,0,University|Degree|Higher Education
UGC-815-115,North East Frontier Technical University,Private,UGC 2(f),Unranked,Arunachal Pradesh,,India,"Sibu-Puyi, Aalo (PO), West Siang (Distt.) 791001",,4.7,0,0,University|Degree|Higher Education
UGC-816-911,North Eastern Hill University,Central University,UGC 2(f) & 12(B),Unranked,Meghalaya,,India,"NEHU Campus,Shillong,Mawlai 793022",,4.8,0,0,University|Degree|Higher Education
UGC-817-81,North Eastern Regional Institute of Science & Technology,Deemed,UGC Section-III,Unranked,Arunachal Pradesh,,India,"P.O. Nirjuli, District- Papumpare 791109",,4.3,0,0,University|Degree|Higher Education
UGC-818-342,North Lakhimpur University,State University,UGC 2(f),Unranked,Assam,,India,"P.O. KhelmatiLakhimpur, 787031",,4,0,0,University|Degree|Higher Education
UGC-819-779,Nrupathunga University,State University,UGC 2(f),Unranked,Karnataka,,India,"Nrupathunga Road, Bengaluru,",,4.4,0,0,University|Degree|Higher Education
UGC-820-622,O.P. Jindal University,Private,UGC 2(f),Unranked,Chhattisgarh,,India,"OP Jindal Knoledge Park, Punjipathra, RaigarhGharghoda Road Punjipathra, Raigarh 496109",,3.9,0,0,University|Degree|Higher Education
UGC-821-967,Odia University,State University,UGC 2(f),Unranked,Odisha,,India,"Satyabdi, Puri 752014",,4.1,0,0,University|Degree|Higher Education
UGC-822-231,Odisha State Open University,State University,UGC 2(f),Unranked,Odisha,,India,"G.M. University Campus, Budharaja, Sambalpur 768004",,4.3,0,0,University|Degree|Higher Education
UGC-823-362,Odisha University Of Agriculture & Technology,State University,UGC 2(f) & 12(B),Unranked,Odisha,,India,"Surya Nagar, Bhubaneswar 751003",,4.4,0,0,University|Degree|Higher Education
UGC-824-839,Odisha University of Health Sciences,State University,UGC 2(f),Unranked,Odisha,,India,"Sishu Bhawan Square, Bhubaneswar 751009",,4,0,0,University|Degree|Higher Education
UGC-825-882,Odisha University of Technology and Research,State University,UGC 2(f),Unranked,Odisha,,India,"Kalinga Nagar, Ghatikia, P.O. Mahalaxmi Vihar, Bhubaneswer 751003",,3.9,0,0,University|Degree|Higher Education
UGC-826-109,Om Sterling Global University,Private,UGC 2(f),Unranked,Haryana,,India,"NH-52, Hisar-Chandigarh Road, V.P.O. Juglan, HisarHisar-Chandigarh Road,Hisar 125001",,4.2,0,0,University|Degree|Higher Education
UGC-827-402,OPJS University,Private,UGC 2(f),Unranked,Rajasthan,,India,VPO – Rawatsar KunjlaNear Sankhu Fort Jhunjhunu Road Rajgarh (Sadulpur) Churu,,4,0,0,University|Degree|Higher Education
UGC-828-729,Orchid University,Private,UGC 2(f),Unranked,Sikkim,,India,"Near Mangan School Road, Upper Singhik Malling Dzong Koti, Mangan 737116",,4.1,0,0,University|Degree|Higher Education
UGC-829-574,Oriental University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Opp. Rewati Range Gate No. 1, Post Shri Aurobindo, Jakhya, IndorePost Aurobindo, Sanwer Road, Jakhya, Indore 453555",,4,0,0,University|Degree|Higher Education
UGC-830-178,Osmania University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Administrative Building Osmania University Campus Hyderabad-500007, Telangana State, India.PIN - 500 007. 500007",,4.2,0,0,University|Degree|Higher Education
UGC-831-375,P. P. Savani University,Private,UGC 2(f),Unranked,Gujarat,,India,"NH 8, GETCO, Near BiltechVillage: Dhamdod, Kosamba,Ta.: Mangrol, Dist.: Surat 394125",,4,0,0,University|Degree|Higher Education
UGC-832-546,P. V. Narsimha Rao Telangana Veterinary University,State University,UGC 2(f),Unranked,Telangana,,India,"Administrative Office, Rajendranagar, Hyderabad 500030",,4.6,0,0,University|Degree|Higher Education
UGC-833-8,P.K. University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Village - Thanra, Teh - Karera,NH-27,District - Shivpuri 473665",,4.4,0,0,University|Degree|Higher Education
UGC-834-415,Pacific Academy of Higher Education  & Research (PAHER),Private,UGC 2(f),Unranked,Rajasthan,,India,"Airport Road, Pratap Nagar ExtensionDebari, UdaipurNULL 313 001",,4.2,0,0,University|Degree|Higher Education
UGC-835-739,Pacific Medical University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Bhilo ka Bedla, ByepassNH - 27, Udiapur",,4.7,0,0,University|Degree|Higher Education
UGC-836-165,Palamuru University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Ayyappa Complex, Opp. Police Head Quarters, Mahabubnagar 509001",,4.7,0,0,University|Degree|Higher Education
UGC-837-848,Pandit Deendayal Energy University (Formerly Pandit Deendayal Petroleum University),Private,UGC 2(f) & Category-I,Unranked,Gujarat,,India,"Knowledge Corridor, Raisan Village, Gandhinagar 382007",,4.1,0,0,University|Degree|Higher Education
UGC-838-143,Pandit Deendayal Upadhyaya Shekhawati University,State University,UGC 2(f),Unranked,Rajasthan,,India,"Nawalgarh Rd, Katrathal, Sikar 332 001",,3.8,0,0,University|Degree|Higher Education
UGC-839-530,Pandit S N Shukla University,State University,UGC 2(f) & 12(B),Unranked,Madhya Pradesh,,India,"Nawalpur, Shahdol, M.P. 484001",,4.7,0,0,University|Degree|Higher Education
UGC-840-34,Pandit Sundarlal Sharma (Open) University,State University,UGC 2(f),Unranked,Chhattisgarh,,India,"Koni Birkona Road, Bilaspur, Chhattisgarh, Bilaspur-495001Chhattisgarh 495009",,4.3,0,0,University|Degree|Higher Education
UGC-841-861,Panjab University,State University,UGC 2(f) & 12(B),Unranked,Chandigarh,,India,Sector-14/25Chandigarh 160014,,3.9,0,0,University|Degree|Higher Education
UGC-842-121,Pannadhay University,Private,UGC 2(f),Unranked,Sikkim,,India,"Salghari Zoomorethang, Sikkim. 737121",,4.7,0,0,University|Degree|Higher Education
UGC-843-576,Parul University,Private,UGC 2(f) & Category-I,Unranked,Gujarat,,India,"P.O.Limda, Tal - Waghodia, Dist. Vadodara 391760",,4.7,0,0,University|Degree|Higher Education
UGC-844-969,Patliputra University,State University,UGC 2(f),Unranked,Bihar,,India,"Kankarbagh Road, Near Rajendra Nagar Terminal, Patna 800020",,4,0,0,University|Degree|Higher Education
UGC-845-171,Patna University,State University,UGC 2(f) & 12(B),Unranked,Bihar,,India,Patna 800005,,4.2,0,0,University|Degree|Higher Education
UGC-846-214,PDM University,Private,UGC 2(f),Unranked,Haryana,,India,"Post Box No.-15, Sector-3A,Sarai Aurangabad, BahadurgarhHaryana 124507",,4.5,0,0,University|Degree|Higher Education
UGC-847-96,People's University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"People's Campus, Bhanpur, Bhopal(M.P) 462037",,4.7,0,0,University|Degree|Higher Education
UGC-848-105,Periyar Maniammai Institute of Science & Technology (PMIST),Deemed,UGC Section-III,Unranked,Tamil Nadu,,India,"Periyar Nagar, Vallam, Thanjavur 613403",,4,0,0,University|Degree|Higher Education
UGC-849-50,Periyar University,State University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Periyar Palkalai Nagar,Salem-11Campus,  Salem- 636 011 (T.N.) 636011",,4.3,0,0,University|Degree|Higher Education
UGC-850-348,PES University,Private,UGC 2(f) & Category-II,Unranked,Karnataka,,India,"100 Feet Ring Road, BSK III Stage, Bangalore 560085",,4.3,0,0,University|Degree|Higher Education
UGC-851-792,PHFI  Institute of Public Health Sciences,Deemed,UGC Section-III,Unranked,Telangana,,India,"Kismatpur, Hyderabad 500030",,4.2,0,0,University|Degree|Higher Education
UGC-852-373,Phonics University,Private,UGC 2(f),Unranked,Uttarakhand,,India,"Village Imli Khera Dharampur, 12 Mile Stone, Bhagwanpur, Roorkee 247667",,4.3,0,0,University|Degree|Higher Education
UGC-853-106,Pimpri Chinchwad University,Private,UGC 2(f),Unranked,Maharashtra,,India,"Gut No-44, 46, 48, 49 and 50, Sate Taluka Maval, District-Pune 412206",,4.3,0,0,University|Degree|Higher Education
UGC-854-530,Plaksha University,Private,UGC 2(f),Unranked,Punjab,,India,"Punjab, Block B, Sector-101, Alpha, IT CIty, SAS NagarMohali 140306",,4.3,0,0,University|Degree|Higher Education
UGC-855-328,Plastindia International University,Private,UGC 2(f),Unranked,Gujarat,,India,"Dungra, GIDC,Vapi, Dist-Valsad 396195",,4.6,0,0,University|Degree|Higher Education
UGC-856-815,Pondicherry University,Central University,UGC 2(f) & 12(B),Unranked,Puducherry,,India,"R Venkat Raman Nagar, Kalapet,Puducherry 605014",,4.7,0,0,University|Degree|Higher Education
UGC-857-332,Ponnaiyah Ramajayam Institute of Science & Technology (PRIST),Deemed,UGC Section-III,Unranked,Tamil Nadu,,India,"Trichy–Thanjavur Road, Vallam, Cafe road 613403",,3.9,0,0,University|Degree|Higher Education
UGC-858-920,Poornima University,Private,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"IS-2027-31, P.O-Vidhani Vatika, Ramchandrapura, Sitapura Extension, JaipurJaipur, Rajasthan 303905",,3.9,0,0,University|Degree|Higher Education
UGC-859-468,Potti Sreeramulu Telugu University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,Lalitakala -KshetramHyderabad-500004,,4.7,0,0,University|Degree|Higher Education
UGC-860-911,Pragjyotishpur University,Private,UGC 2(f),Unranked,Assam,,India,"Hajongbari, P.O. - Chandrapur, Kamrup, Metropolitan District, Guwahati 781050",,4.6,0,0,University|Degree|Higher Education
UGC-861-366,Pratap University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Pratap University, Sunderpura (Chandwaji), Delhi-Mumbai Highway, Jaipur, Rajasthan-303104 303104",,4.4,0,0,University|Degree|Higher Education
UGC-862-148,Pravara Institute of Medical Sciences,Deemed,UGC Section-III & 12(B),Unranked,Maharashtra,,India,"Tal:Rahata, Dist:Ahmednagar, Loni 413736",,4.2,0,0,University|Degree|Higher Education
UGC-863-94,Presidency  University,Private,UGC 2(f),Unranked,Karnataka,,India,"Itgalpur, Rajanakunte,Yelahanka,Bengaluru,560064RajanakunteBangaluru 560064",,4,0,0,University|Degree|Higher Education
UGC-864-888,Presidency University,State University,UGC 2(f) & 12(B),Unranked,West Bengal,,India,"86/1, College Street, KolkataKolkata 700073",,4.4,0,0,University|Degree|Higher Education
UGC-865-216,Prestige Institute of Management and Research (PIMR),Deemed,UGC Section-III,Unranked,Madhya Pradesh,,India,Indore 452010,,4.6,0,0,University|Degree|Higher Education
UGC-866-482,Prestige University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Gram Ringnodia, Indore-Ujjain, Indore 453551",,4.4,0,0,University|Degree|Higher Education
UGC-867-128,Prof. Rajendra Singh (Rajju Bhaiya) University (Formerly Allahabad State University),State University,UGC 2(f),Unranked,Uttar Pradesh,,India,"Prayagraj,Mirzapur Road, Naini,Prayagraj 211009",,3.8,0,0,University|Degree|Higher Education
UGC-868-474,Professor Jayashankar Telangana State Agricultural University,State University,UGC 2(f) & 12(B),Unranked,Telangana,,India,"Administrative Office, Rajendranagar, Hyderabad 500030",,4.7,0,0,University|Degree|Higher Education
UGC-869-215,Pt. Bhagwat Dayal Sharma University of Health Sciences,State University,UGC 2(f) & 12(B),Unranked,Haryana,,India,Rohtak-124001Haryana,,4.6,0,0,University|Degree|Higher Education
UGC-870-670,Pt. Ravishankar Shukla University,State University,UGC 2(f) & 12(B),Unranked,Chhattisgarh,,India,"Pt. Ravishankar Shukla University, Amanaka G. E. Road Raipur, C.G.Chattisgarh 492010",,4.7,0,0,University|Degree|Higher Education
UGC-871-355,Puducherry Technological University,State University,UGC 2(f),Unranked,Puducherry,,India,"Pillaichavady, Puducherry 605014",,4.3,0,0,University|Degree|Higher Education
